StockCode,month,monthly_sales
90205A,7,1
85231G,7,25
84846A,7,1
23130,7,60
79051A,8,144
21056,8,1
84380,8,466
23094,8,22
21925,8,37
20750,8,163
22409,8,38
23315,8,37
21221,8,26
21340,8,55
90205C,8,1
84077,8,2261
82011B,8,2
84422,8,3
85215,8,30
21658,8,4
84923,5,3
22579,7,-23
84754,8,-194
21426,4,5
21253,4,9
21747,4,18
84660C,4,1
21707,4,4
46126A,4,28
85026B,4,1
21923,4,-5
22661,5,589
84563B,5,40
22587,5,47
21942,5,13
79026B,5,6
35095A,5,100
84919,5,6
85099F,5,1011
21557,5,35
72598,5,15
22538,5,3
20664,5,9
21937,6,195
84406B,6,77
22171,6,391
37479B,6,53
47559B,6,107
85049C,6,95
22664,6,38
21882,6,6
22577,6,31
90000B,6,2
22653,6,72
21503,6,25
22758,7,28
22668,7,178
21670,7,182
22566,7,40
21523,7,668
22924,7,78
22103,7,6
84881,7,2
90031,7,6
20972,8,1087
23250,8,85
90094,8,2
22352,8,245
84997A,8,90
22579,8,3
22085,8,70
22460,8,120
21758,8,4
21689,8,2
85183B,8,57
21973,8,16
84970l,8,46
23049,7,69
84527,7,2
51008,4,-110
84422,4,1
22103,4,16
21191,4,8
90214L,4,3
21942,4,1
21689,4,10
85230G,4,144
22555,5,383
22386,5,1429
22175,5,32
22357,5,25
23232,5,825
22651,5,54
21467,5,34
22695,5,24
21504,5,110
21026,5,11
23136,5,19
62097B,5,4
23300,5,705
85014a,5,2
90208,6,4
84804B,6,-96
23040,6,13
84581,6,16
21537,6,72
23255,6,162
22711,6,150
72780,6,7
22913,6,12
23017,6,14
23229,7,208
21116,7,26
22027,7,421
23291,7,200
21463,7,29
22715,7,161
23004,7,233
22502,7,73
23187,7,528
84926A,7,131
84968F,7,4
37491D,7,2
23166,8,414
85078,8,157
23291,8,435
21773,8,14
48188,8,74
22332,8,49
20983,8,236
47503A,8,489
21625,6,41
22252,7,107
20828,8,54
20652,4,1
85130C,4,2
84563A,4,35
21949,4,7
22372,5,3
22112,5,91
22250,5,10
84673A,5,14
21581,5,7
82484,6,560
79321,6,394
47566B,6,320
22973,6,97
84527,6,28
22789,6,61
22417,6,981
85172,6,95
90000D,6,2
85048,6,1
21278,6,18
21770,7,94
21166,7,356
22211,7,177
35924,7,65
82001S,7,49
22588,7,15
20700,7,8
77079,7,4
22752,8,51
21497,8,1550
84926F,8,24
22627,8,88
21906,8,20
22711,8,100
47310M,8,65
21187,8,-95
21636,8,116
90214T,8,2
72802C,8,38
90114,8,8
90129F,6,3
21784,4,-1
85211,4,22
22872,4,9
20956,4,1
22882,4,2
90186B,4,1
22881,4,1
23138,4,75
21411,5,20
21673,5,452
22726,5,6
22965,5,70
21917,5,343
23135,5,175
21395,5,327
20823,5,56
22616,5,1476
22531,5,437
22311,5,10
23171,6,1945
22411,6,881
85036A,6,12
22643,6,11
22561,6,125
21269,6,4
21373,6,97
84673A,6,29
90016A,6,1
82613c,6,1
90181B,6,1
84843,6,3
22893,7,100
20978,7,123
22487,7,51
21395,7,665
22470,7,567
22136,7,12
22731,7,59
21278,7,6
22858,7,-6
21812,7,1
84279B,7,-1
21385,8,125
23228,8,244
21989,8,185
22553,8,350
23275,8,599
21485,8,88
15056P,8,79
22664,8,32
22069,8,5
85230E,6,216
84576,6,-2
20668,7,326
84510a,4,3
23057,4,55
85016,4,59
79144C,4,3
23147,4,51
22371,5,78
23207,5,1209
22969,5,671
22294,5,706
21883,5,27
22413,5,144
21260,5,61
21447,5,146
85054,5,24
21420,5,3
21683,5,12
22943,5,4
84422,5,1
22802,5,1
22437,6,270
47593B,6,315
20665,6,57
21313,6,110
22301,6,59
23056,6,15
22190,6,13
22792,6,141
72800B,6,2
21111,6,7
23197,7,300
21987,7,69
72351A,7,22
85062,7,64
22170,7,83
17012D,7,16
23001,7,200
22072,7,22
20765,7,11
22884,7,3
22121,7,13
47348A,7,3
37500,8,26
23236,8,367
22831,8,16
22677,8,148
22209,8,128
90214I,8,1
22493,8,565
21533,6,81
90123C,4,4
21030,4,10
37489A,4,4
22944,4,6
20685,5,542
21429,5,2
22697,5,659
23053,5,93
84951B,5,31
85017B,5,224
22024,5,160
84968a,5,3
20932,5,0
90108,5,1
20766,5,11
22740,6,875
23057,6,21
22316,6,23
23076,6,577
79030G,6,16
37479P,6,-11
22420,6,206
21497,6,325
20674,6,110
22453,6,6
10125,6,15
21000,6,2
79144C,6,3
85104,6,4
22621,7,380
23121,7,1258
23159,7,130
22326,7,396
21984,7,294
84877B,7,59
22046,7,175
22831,7,175
23271,7,7
21725,7,17
22949,7,27
22825,7,2
72802A,7,22
22282,7,6
22824,7,2
22930,7,17
21218,8,235
23027,8,38
22757,8,95
22631,8,359
21684,8,115
22064,8,38
21750,8,7
gift_0001_20,8,1
40003,4,2
20846,4,181
84711A,4,2
21791,5,382
84997D,5,151
22345,5,25
85049g,5,11
90201C,5,8
85212,5,144
22622,5,61
20851,5,1
23010,5,32
22449,5,17
85071C,5,105
22911,5,17
84968e,5,1
23100,5,248
21279,5,13
22967,5,9
84535B,6,41
21715,6,110
22853,6,70
22465,6,86
20985,6,21
47420,6,1
17012B,6,52
23235,6,310
22886,6,3
23251,6,365
90160C,6,2
22781,7,43
47559B,7,116
23005,7,1007
22649,7,63
23335,7,119
90198B,7,1
37477C,7,-31
84968D,7,2
22802,7,2
21210,8,397
22505,8,41
22663,8,511
23346,8,941
22439,8,72
22802,8,2
22480,8,43
22539,8,58
22716,8,268
23352,8,148
23069,8,18
22024,8,110
22103,8,45
47013C,6,26
22574,6,9
21935,7,336
90129F,7,1
23322,8,472
21618,4,2
21473,4,5
90123A,4,3
20781,4,1
85230E,4,165
22868,4,8
21003,4,3
20796,4,3
90214O,4,1
22747,5,143
22171,5,173
79321,5,422
22479,5,69
23150,5,25
21901,5,188
21624,5,32
21615,5,8
23071,5,31
21616,5,2
21578,6,154
21531,6,104
22718,6,124
20764,6,13
22780,6,57
23006,6,158
21637,6,18
84519A,6,51
47481,6,8
21401,6,54
22975,6,93
84249A,6,37
21181,6,-13
85049e,6,2
22823,6,1
21724,7,39
23002,7,97
21555,7,7
22085,7,27
84997D,7,765
46000R,7,5
22927,7,66
21955,7,44
21830,7,204
90125A,7,1
75011,7,9
22897,8,59
37446,8,66
20749,8,127
22729,8,287
79190B,8,33
21544,8,320
22099,8,270
22389,8,12
22880,8,8
84817,8,20
47343A,8,48
22438,8,21
21944,7,42
82484,8,264
23065,8,23
90027B,4,1
90163B,4,2
22493,5,124
21080,5,1248
22839,5,52
47599B,5,76
21332,5,3
35648,5,37
22586,5,45
22897,5,97
84905,5,13
21630,5,3
84625A,5,48
84086B,5,2
22119,5,6
85232A,5,1
22728,6,277
22102,6,17
22595,6,188
23155,6,152
20971,6,184
84674,6,18
84951B,6,13
90206A,6,3
37413,6,36
22101,6,54
21211,6,54
79190D,6,17
21064,6,2
22308,6,59
37467,6,14
22297,7,225
22553,7,230
22532,7,224
22328,7,260
21204,7,79
84755,7,1622
90214G,7,3
22602,7,243
85159A,7,3
47594B,7,-1
21986,7,170
35968,7,76
21361,7,-3
21356,7,13
22511,7,1
44091A,7,-1
90072,7,1
90183B,7,4
84925D,7,-12
84559B,7,1
22282,8,5
22502,8,29
22571,8,121
22317,8,8
22841,8,46
22739,8,181
22302,8,127
21014,8,23
21012,8,93
22040,8,150
82011A,8,2
21581,8,5
20794,6,0
21739,8,26
20658,4,59
20825,4,-5
22626,5,32
21169,5,445
22195,5,122
21165,5,298
84596J,5,154
84688,5,3
20652,5,16
22442,5,11
90018B,5,4
90214F,5,1
84974,5,1
47503H,5,1
85099B,6,3676
21231,6,311
35095A,6,19
84809A,6,-119
21121,6,1314
21219,6,28
21896,6,-21
23048,6,38
23272,6,12
21823,6,1
84806A,6,6
90159,6,1
22737,6,10
22752,7,112
22739,7,56
22559,7,40
22817,7,250
23287,7,554
90169,7,3
20767,7,34
20846,7,32
84926E,7,126
22267,7,74
21947,7,5
20893,7,7
90108,7,1
22647,7,-12
21809,7,55
21231,8,365
22423,8,650
21749,8,36
84926D,8,97
22319,8,96
21967,8,171
71406C,8,10
22279,8,50
21192,8,308
22050,8,100
22067,5,11
20725,8,2146
22608,8,440
82613D,4,2
21420,4,2
21706,4,1
21705,4,25
17012F,4,2
22560,5,707
35961,5,426
22363,5,16
84078A,5,46
22302,5,213
22037,5,500
15044B,5,111
85014A,5,85
22954,5,14
23170,5,1632
22317,5,9
22232,5,1
85104,5,6
90161A,5,3
22423,6,760
21787,6,650
84212,6,1741
22815,6,155
20984,6,1144
22041,6,434
23178,6,4
15056bl,6,11
16020C,6,61
84725,6,1
22588,6,25
22988,6,1174
23175,7,676
22994,7,98
20886,7,46
23266,7,139
23234,7,110
21899,7,220
84006,7,48
23273,7,71
23213,7,90
22887,7,3
21841,7,2
22510,7,5
90123A,7,1
85034C,7,1
23090,8,184
21671,8,423
20839,8,24
84212,8,612
90130C,8,1
22241,8,0
21518,7,2
47589,7,-1
85135B,4,2
22857,4,89
22870,4,8
90035A,4,3
85014b,4,4
90209C,4,3
17012A,4,3
22436,5,285
21904,5,19
16156S,5,675
90040B,5,1
22707,5,175
23081,5,66
85123a,5,30
20765,5,6
22038,5,25
35651,5,13
22070,5,6
22273,6,119
22385,6,620
82581,6,203
20728,6,1212
85099C,6,1087
22915,6,-161
23249,6,225
23016,6,16
23025,6,18
23170,7,959
20685,7,623
22691,7,20
22060,7,-1
22063,7,88
21504,7,123
20983,7,263
21906,7,63
21948,7,19
84997A,7,301
21818,7,13
48185,7,49
22842,7,51
22904,7,187
20705,7,3
85106,7,2
22042,7,60
22049,7,25
DCGS0070,7,-8
23084,8,1783
84596L,8,35
85175,8,220
22507,8,123
22596,8,104
79144C,8,7
22211,8,41
22919,8,73
21644,8,6
21147,6,-95
84923,7,8
21686,7,2
22753,8,43
72586,4,5
21082,4,8
20705,4,2
21982,5,833
22968,5,153
23126,5,73
23049,5,91
22767,5,35
22033,5,12
85180B,5,3
20698,5,3
84375,6,171
22151,6,1378
20675,6,159
21096,6,38
21643,6,46
23051,6,71
84795B,6,26
23009,6,24
21500,6,475
21708,6,15
22104,6,13
21633,6,10
85135B,6,4
22286,6,113
23021,6,6
22859,6,6
90199A,6,1
20713,7,-2085
84279P,7,20
15030,7,89
22300,7,51
23128,7,27
21481,7,47
35970,7,225
22653,7,138
21531,7,156
21042,7,12
21878,7,344
21636,7,122
21106,7,9
16156L,7,100
22194,7,-3
20894,7,2
21843,8,136
22674,8,152
84796B,8,27
22364,8,64
84558A,8,57
23159,8,225
84877B,8,26
23332,8,325
20619,8,8
22310,8,2
22968,6,-23
21389,7,101
21719,7,7
22990,8,22
20618,8,12
21407,4,2
72127,4,2
21630,4,1
20896,4,-5
47566,5,3560
22871,5,5
22975,5,74
21161,5,48
18097C,5,299
21561,5,66
21642,5,36
35809A,5,158
47574B,5,-9
23085,5,8
22357,6,6
21071,6,31
22693,6,1137
35961,6,402
21749,6,154
22852,6,42
22365,6,17
84997b,6,2
21257,6,20
84509c,6,1
22567,6,-16
22454,6,1
90183B,6,1
85152,7,627
21843,7,261
23084,7,318
22308,7,7
23317,7,32
22749,7,128
21706,7,48
21454,7,19
90161D,7,7
22040,7,50
22180,7,20
21975,7,1411
84907,7,4
84600,7,2
20866,7,4
85179A,7,1
23290,8,410
90160B,8,2
21891,8,561
21327,8,25
22243,8,6
21634,8,24
84921,4,-5
20971,5,266
22659,5,1508
72349B,5,32
22514,5,68
21125,5,31
22182,5,11
17038,5,2
90072,5,2
84746,5,67
21669,6,432
47599B,6,54
16011,6,54
21381,6,90
21984,6,155
22245,6,24
20748,6,7
22782,6,13
22473,6,5
90165A,6,3
22691,6,15
21468,6,17
21161,6,-32
22890,6,14
17013D,6,12
51014L,6,117
20782,6,2
23125,6,33
85036C,6,1
22173,7,137
23079,7,22
84251G,7,68
23239,7,194
21032,7,4
85216,7,12
22846,7,28
22123,7,60
21311,7,178
21012,7,36
21108,7,46
22517,7,6
21763,7,2
85111,7,84
22137,7,2
21977,8,2259
15058C,8,11
23251,8,163
21064,8,4
23078,8,662
46775D,8,6
22689,8,60
22918,8,61
23088,8,33
22924,8,66
21705,8,87
21524,7,95
22968,8,15
22894,8,24
84723,8,8
21366,4,1
20839,4,12
85129D,5,3
85135A,5,-7
23253,5,80
22244,5,195
22919,5,367
21881,5,301
22660,5,20
17012A,5,25
22365,5,47
gift_0001_50,5,1
85124C,5,7
90035C,5,2
82613A,5,3
23302,5,154
21375,5,3
85086A,5,-24
82551,6,198
21828,6,16
85203,6,8
23070,6,8
37489D,6,1
46775D,6,2
22271,6,118
90134,6,3
85038,6,20
84658,6,4
22336,6,6
21117,6,12
20655,7,17
20996,7,313
82616B,7,39
22497,7,5
21507,7,181
21317,7,7
46775D,7,-2
20699,7,2
15058B,8,32
21164,8,143
48194,8,161
22992,8,742
21707,8,14
22365,8,61
21633,8,2
84536B,8,79
90214P,8,1
85214,8,15
20767,8,56
84997a,8,10
85130B,4,28
22300,4,105
22866,4,5
15056p,4,2
21750,4,15
85068,4,-4
22559,5,81
22554,5,509
22557,5,432
22962,5,211
21530,5,29
20655,5,14
21813,5,32
23096,5,162
20795,5,7
90198A,5,3
22771,6,656
21068,6,17
79163,6,378
84805B,6,-96
84422,6,483
35818P,6,37
21364,6,2
23315,6,5
15030,6,10
71459,7,1282
10133,7,820
21111,7,7
22918,7,256
85178,7,107
84951B,7,76
84969,7,67
21374,7,57
21803,7,13
22148,7,4
23064,7,5
20819,7,6
20686,7,6
21284,7,13
20735,7,1
21770,8,106
22767,8,36
22424,8,48
16162L,8,1
21003,8,9
22461,8,2
22940,8,405
22025,8,88
85049e,8,5
21706,6,40
22344,7,41
22916,7,255
22343,7,101
23206,4,1349
90042A,4,2
16014,4,23
84549,4,8
85172,4,16
21078,5,397
22444,5,-9
20963,5,91
21891,5,825
22997,5,185
85071B,5,105
21693,5,36
20973,5,98
23280,5,489
84970l,5,17
79163,5,300
35916C,5,-32
22583,6,57
85099F,6,2009
22750,6,91
22794,6,31
20657,6,16
21872,6,93
21634,6,576
22231,6,159
84226,6,0
46000R,6,7
22233,6,89
21812,6,7
23019,6,18
22879,6,2
21746,7,284
85032B,7,88
22631,7,175
21060,7,53
47369B,7,23
20663,7,5
84968C,7,10
85186C,7,-19
22848,7,15
21181,7,192
21472,7,2
85103,7,5
85168B,7,1
23346,7,69
79406,7,5
22629,8,1832
21033,8,-199
22470,8,283
21219,8,13
22305,8,9
23181,8,17
90016B,8,4
22327,8,139
21902,8,143
84247N,8,1
22994,8,116
23132,8,93
22801,8,83
23334,8,504
21628,8,9
22475,8,16
22947,8,8
22447,8,1
20718,6,595
22053,6,10
20718,7,216
21503,7,216
23271,8,39
21028,4,20
22045,5,450
21592,5,71
22481,5,25
23255,5,187
22625,5,71
15056P,5,77
20717,5,285
37450,5,57
23178,5,19
85202,5,11
46776A,5,6
20846,5,59
90212B,5,1
35443,5,1
90214A,5,5
78124,5,48
21112,5,2
90037C,5,1
23284,6,827
22672,6,94
22037,6,465
84032B,6,12
85032D,6,65
21365,6,52
22761,6,6
23139,6,7
35968,6,42
22952,6,6
90104,6,1
23223,6,16
23068,7,72
23265,7,62
22099,7,212
21039,7,2
22673,7,76
22482,7,3
22829,7,14
20657,7,10
21458,7,2
90016B,7,1
22367,8,369
84997D,8,250
21905,8,133
23287,8,553
22854,8,-1
90198B,8,3
22588,8,69
21244,8,267
23192,8,375
23340,8,326
84535B,8,209
22167,8,11
72586,8,94
84522,7,5
20986,4,2
22377,4,20
85032D,4,8
72815,4,-3
90108,4,24
84429A,4,1
20749,5,119
21224,5,58
22682,5,40
22179,5,125
21365,5,1
22828,5,1
22487,6,69
84800L,6,-167
23149,6,9
90147,6,3
22436,6,220
21626,6,2
21707,6,15
22529,6,55
84927F,6,4
22047,6,200
84415B,6,4
22517,6,7
21220,6,24
21723,6,29
22106,6,4
90202B,6,3
23125,7,366
20669,7,46
20658,7,12
22960,7,839
22989,7,232
22996,7,472
22190,7,53
21096,7,196
22853,7,30
37467,7,28
90192,7,2
20829,7,61
22318,7,23
85130B,7,258
22414,7,6
90030A,7,6
21594,7,-1
22969,8,1066
22169,8,86
23092,8,28
22400,8,187
35651,7,41
22067,8,65
90198B,4,1
85170C,4,11
90185C,4,6
21307,4,1
22067,4,25
23065,4,15
23152,4,35
22526,5,26
21137,5,490
20984,5,31
21990,5,32
35810A,5,132
35967,5,12
84247G,5,51
22981,5,192
37476,5,12
22188,5,232
22266,5,15
46776B,5,6
21250,5,6
22978,6,242
23134,6,419
23078,6,570
84509A,6,136
21718,6,159
21262,6,55
21055,6,7
84905,6,8
22447,6,1
23174,7,640
82600,7,679
20727,7,1375
21218,7,124
22608,7,687
22371,7,66
20826,7,-1
48188,7,583
23051,7,54
21378,7,4
22102,7,5
46776C,7,3
23151,7,7
23313,7,52
85188A,7,-3
21154,8,255
85014A,8,70
23080,8,45
22149,8,755
22720,8,613
82552,8,264
22399,8,125
22529,8,72
90170,8,1
22614,8,192
85185B,8,31
22762,8,14
23330,8,223
84993a,6,2
21739,7,13
23338,8,33
21107,8,3
84660B,4,3
22474,4,5
15058C,4,14
90214F,4,3
22100,4,13
85183A,4,97
90138,4,4
22433,5,341
21713,5,178
21975,5,772
16052,5,52
85094,5,4
20700,6,13
21917,6,342
84078A,6,52
84906,6,-1
22899,6,78
84997B,6,84
21676,6,38
22402,6,14
22141,6,1
22162,6,11
90210C,6,1
22383,7,1511
85053,7,103
22377,7,85
21089,7,50
90158,7,1
23312,7,49
DCGS0068,7,-10
84970L,8,405
23032,8,382
21864,8,28
35095A,8,38
23184,8,42
21188,8,36
22736,8,164
21900,8,176
21627,8,9
21679,8,28
21713,8,15
22603,8,175
22708,8,200
85173,8,8
21845,7,242
22656,4,1
21061,4,15
84796A,4,4
22139,5,371
16169K,5,25
22081,5,27
22642,5,14
21900,5,987
21896,5,80
21084,5,742
22976,5,80
22063,5,77
84535B,5,107
84466,5,30
21564,5,55
72232,5,64
84925D,5,1
23172,5,1288
20997,5,3
37446,6,54
22393,6,8
22796,6,21
22097,6,6
21383,6,37
22489,6,803
21442,6,16
23161,6,218
15039,6,470
85132B,6,154
20686,6,22
22962,6,159
72127,6,1
21851,6,7
20674,7,123
23147,7,182
23184,7,46
22991,7,117
23120,7,834
22227,7,190
22231,7,147
22669,7,63
15044A,7,53
21287,7,144
23269,7,7
90120C,7,1
22660,7,6
85172,7,32
90130C,7,1
85040B,7,-1
22457,8,543
10080,8,60
82551,8,81
22227,8,109
22988,8,982
21068,8,38
22561,8,925
90101,8,1
22335,8,432
22842,8,12
22985,8,125
21803,8,109
90086,8,1
21365,8,80
47589,5,11
20668,8,1166
20622,4,16
23284,5,890
22804,5,312
84763,5,44
85131B,5,19
22095,5,76
16161P,5,400
21329,5,37
35646,5,28
85230B,5,48
90093,5,12
22407,5,15
23172,6,429
21930,6,708
21781,6,34
21192,6,18
21224,6,78
22174,6,95
23052,6,108
23231,6,550
21277,6,4
22495,6,22
21794,6,141
85159A,6,59
22904,6,138
21222,6,1
47566,7,2758
22637,7,202
22303,7,169
22743,7,7
78034B,7,3
21650,7,311
90208,7,6
22701,7,22
90116,7,9
84872A,7,2
21500,7,500
22192,7,137
17090D,7,-1
90133,7,1
37495,7,45
21982,7,270
21280,7,6
gift_0001_40,7,1
22178,8,2142
22129,8,34
22895,8,159
22385,8,1097
75049L,8,1003
22138,8,238
84375,8,168
21115,8,20
22927,8,-16
23254,8,181
20733,8,124
22933,8,2
23348,8,151
84832,8,150
21028,8,1
21367,8,4
20670,8,3
35598B,8,19
84660c,8,3
85054,6,41
22785,6,8
11001,8,319
22526,4,9
72122,4,7
37487B,4,62
90214K,4,1
23139,4,14
90214R,4,1
23163,4,28
22966,5,524
21086,5,677
21412,5,-6
84873A,5,6
47559B,5,144
22841,5,26
20978,5,118
22439,5,164
75178,5,147
22060,5,31
35598D,5,26
22086,5,17
21812,5,1
22697,6,652
84051,6,22
22807,6,39
22634,6,44
22214,6,9
90214I,6,2
16012,6,24
22571,6,10
20669,6,17
22258,6,12
23199,7,1406
21243,7,86
35966,7,14
48111,7,71
23019,7,12
84796a,7,5
23320,7,151
21484,7,14
90182C,7,1
22683,7,25
23164,7,85
20652,7,19
21258,7,-2
35916C,7,11
72807A,7,16
90177A,7,1
90050,7,1
90160D,7,3
21637,7,18
21216,8,188
23031,8,177
22564,8,538
22776,8,47
23112,8,58
22585,8,119
22780,8,10
84078A,8,32
22953,8,12
21846,4,2
22686,4,61
23199,4,1232
85127,4,4
72122,5,15
22090,5,1483
22621,5,415
21120,5,-6
22891,5,24
21933,5,835
84836,5,412
16235,5,234
21001,5,4
22791,5,640
20831,5,8
21879,5,3
22293,5,66
22445,5,69
90200A,5,8
84804B,5,12
72801G,5,1
20697,5,3
23233,6,525
22185,6,115
23225,6,36
21246,6,33
85035C,6,10
85208,6,18
84247G,6,36
90073,6,10
16043,6,53
85039A,6,36
22246,6,25
72349B,6,3
22332,7,51
23080,7,53
21673,7,134
21755,7,75
22811,7,44
84251B,7,30
22338,7,30
22523,7,28
21167,7,150
21713,7,84
47421,7,11
90046,7,3
21272,7,34
84539,7,16
44242A,7,12
23018,7,5
21883,7,25
22692,8,120
22620,8,223
22843,8,21
23175,8,1
22820,8,26
85054,7,38
23338,7,76
20652,8,28
21738,4,-4
35818B,4,-53
22481,4,15
90209B,4,2
21678,4,6
20893,4,1
85035B,4,2
22751,5,70
84988,5,251
23160,5,351
22881,5,4
22916,5,346
22116,5,9
84882,5,9
84609,5,6
82494L,5,1
22582,5,36
22593,5,50
21421,5,4
21530,6,112
22244,6,45
22944,6,-36
21471,6,72
23003,6,-9010
22188,6,464
21137,6,1678
15044C,6,44
21158,6,25
22223,6,32
23086,6,37
84997c,6,30
22811,6,25
23026,6,120
22433,7,94
22200,7,14
20712,7,645
23188,7,315
22772,7,200
37342,7,314
22429,7,69
84927E,7,27
23060,7,5
21289,7,52
21844,8,115
23108,8,118
22062,8,12
22907,8,585
22405,8,24
22428,8,33
22193,8,68
22111,8,145
21980,8,188
21380,8,435
22483,8,32
23064,8,-3
22496,8,8
22533,8,5
22201,8,14
23327,8,399
20931,6,24
47422,7,2
23294,8,627
23255,4,38
84563B,4,16
17084P,4,2
21220,4,11
37489B,4,4
90200A,4,1
90157,4,2
23162,4,4
82580,5,374
22166,5,4
21364,5,4
90160D,5,6
23444,5,201
84033,5,1
22274,6,114
21843,6,95
82613B,6,8
23107,6,62
15036,6,3346
84873A,6,1
20658,6,-27
20972,6,458
90200A,6,5
21014,6,7
23322,6,211
47310M,6,8
21421,6,-5
22670,7,146
21989,7,198
21368,7,27
22652,7,445
22438,7,20
35653,7,64
20667,7,5
35916A,7,38
85040A,7,8
85071A,7,175
84568,7,5019
75178,7,1
21424,7,14
23069,7,2
84598,8,99
22357,8,20
22414,8,8
21558,8,181
47599A,8,179
84030E,8,44
22097,8,225
22055,8,23
90028,8,1
22599,6,1
90163A,7,1
22922,8,98
84923,4,3
21892,5,373
48187,5,299
21041,5,166
22349,5,847
22675,5,41
22915,5,170
22396,5,28
22615,5,155
62086A,5,4
22783,5,80
22029,6,529
22195,6,33
22493,6,163
C2,6,11
23245,6,1456
22287,6,152
22708,6,225
23240,7,561
23014,7,110
15056p,7,3
23075,7,18
37479P,7,46
48184,7,149
22203,7,30
22839,7,27
84031A,7,13
85173,7,0
84925F,7,67
21775,7,7
84687,7,6
20762,7,8
85049a,7,1
16258A,7,43
23025,7,43
23101,7,113
21735,8,-45
22639,8,61
22970,8,125
48185,8,89
85227,8,94
35961,8,373
21060,8,40
21922,8,78
22211,4,44
21686,4,1
84509B,4,12
16202B,4,20
90067A,4,2
20676,5,291
35970,5,-204
20840,5,84
22925,5,124
22452,5,12
21724,5,24
21089,5,99
23192,5,456
23082,5,397
21648,5,15
90065A,5,1
79144C,5,1
22466,6,210
23348,6,4
22419,6,49
21399,6,-154
23007,6,33
22280,6,93
47422,6,54
22932,6,12
21367,6,31
21226,6,45
22645,7,91
22794,7,16
21877,7,147
21238,7,371
17084P,7,27
84247E,7,12
90000D,7,6
84378,8,172
22452,8,64
22320,8,19
22466,8,107
22885,8,3
23438,8,85
21479,8,279
21710,8,22
84884A,8,30
17012D,8,58
84968F,8,26
22538,8,3
22342,8,87
84864A,4,-2
17084R,4,216
22934,4,17
90129B,4,1
23066,4,12
21882,4,4
22652,5,535
22568,5,135
21692,5,-6
22535,5,108
20702,5,16
21262,5,13
22618,5,1
16161G,5,75
21378,5,14
21221,5,5
22155,5,1
21982,6,226
22191,6,63
21891,6,399
23179,6,9
21379,6,16
21293,6,1
21888,6,45
22838,6,23
21125,6,78
22166,6,4
85232A,6,-13
21704,6,158
84030E,6,9
21408,6,5
72801c,6,7
35001G,6,6
23110,7,52
22639,7,31
21137,7,636
23126,7,46
22773,7,128
84625C,7,72
22191,7,106
21464,7,16
21125,7,31
35912B,7,1
72780,7,5
90141C,7,3
18007,7,373
21839,7,-36
21240,8,255
22382,8,1378
21794,8,59
22773,8,74
22173,8,307
84842,8,3
23311,8,120
23177,8,279
20961,8,72
21452,8,74
82613D,8,17
21428,8,50
21742,8,6
23247,8,105
84510C,8,23
90182C,8,1
20677,6,289
21696,4,36
22690,5,181
22158,5,19
21094,5,1040
22636,5,46
10125,5,107
22961,5,894
22544,5,253
21640,5,13
22797,5,5
21210,5,1
22810,5,12
85036B,5,12
23103,6,439
22804,6,158
35911A,6,10
35971,6,7
17090D,6,6
20819,6,4
23126,6,51
22409,6,3
22312,6,-1
22269,6,96
22669,6,91
21259,6,53
22123,6,21
84600,6,1
23290,6,279
23034,6,129
22476,7,19
20622,7,8
22151,7,1946
21216,7,163
21708,7,22
22819,7,248
22786,7,4
71406C,7,24
20984,7,721
22800,7,49
79190B,7,21
90038B,7,1
84800M,7,33
90214H,7,2
22637,8,188
21700,8,198
23015,8,17
22971,8,141
22635,8,146
22570,8,387
21620,8,11
21708,8,29
85088,8,14
22144,8,141
23193,5,205
23102,8,110
84877B,4,1
90175A,4,6
47591d,4,5
21943,4,3
90134,4,2
72818,4,1
23142,4,2
23042,4,6
21912,5,109
22068,5,13
21524,5,130
84279B,5,32
21650,5,204
84559A,5,18
21829,5,458
21291,5,28
84813,5,1
85129B,5,2
22859,5,1
21369,5,4
21618,5,2
21784,6,10
82482,6,681
21878,6,285
22888,6,5
37444A,6,4
22099,6,10
22394,6,1
84509C,6,3
23055,7,16
44234,7,38
16020C,7,15
21327,7,144
22805,7,113
22380,7,51
85049A,7,66
90209C,7,2
22795,8,96
84946,8,1588
21931,8,1643
22329,8,86
22413,8,183
23197,8,113
23178,8,14
22974,8,86
22109,8,45
84927F,8,73
20766,8,16
22923,8,78
84993B,8,3
72812,8,9
21722,7,9
84725,4,2
17136A,4,5
84685,4,1
47556B,4,2600
22138,5,330
82486,5,143
22501,5,550
22417,5,689
20663,5,1
22539,5,224
22113,5,37
22680,5,45
21686,5,11
22778,5,90
DCGSSBOY,5,7
90076,5,5
84050,5,115
85132b,5,3
21059,5,21
84849B,6,12
21832,6,50
72741,6,148
22997,6,269
35004G,6,2
84559b,6,5
21650,6,26
84993A,6,3
23115,6,-1440
22305,7,24
21372,7,11
22456,7,150
46000S,7,70
22324,7,39
21710,7,10
20941,7,5
22702,7,4
84968A,7,10
21641,7,272
22181,7,27
72232,7,120
21375,7,3
22131,8,216
17129F,8,95
22429,8,76
21257,8,-65
22316,8,102
22523,8,-72
84875B,8,2
84559b,8,1
22067,6,30
22348,8,227
84993a,8,3
20765,4,7
84905,4,10
22729,5,230
21730,5,28
21918,5,751
23067,5,79
22938,5,403
22151,5,2238
85066,5,113
22403,5,17
84821,5,36
17084R,5,360
